fecha,grano,sector,campaña,compras_semanales,total_comprado_acumulado,precio_hecho,a_fijar,fijado,saldo_a_fijar
28/01/2026,maíz,Exportador,25/26,1348100,12539900,6629200,5910700,458500,5452200
28/01/2026,maíz,Industria,23/24,15500,6900100,5055500,1844600,1207900,636700
28/01/2026,maíz,Industria,24/25,419300,5029100,3724000,1305100,786100,519000
28/01/2026,maíz,Industria,25/26,10300,132800,46700,86100,1600,84500
28/01/2026,soja,Exportador,24/25,3400,11254200,10879400,374800,374700,100
28/01/2026,soja,Exportador,25/26,17300,918700,805600,113100,15700,97400
28/01/2026,soja,Industria,24/25,427000,31794300,20258600,11535700,8905300,2630500
28/01/2026,soja,Industria,25/26,144500,4066800,1607900,2458900,271700,2187200
28/01/2026,sorgo,Exportador,24/25,1200,1217500,1094800,122700,101600,21100
28/01/2026,sorgo,Exportador,25/26,16800,111100,81600,29500,0,29500
28/01/2026,sorgo,Industria,24/25,3700,27600,27500,100,0,100
28/01/2026,sorgo,Industria,25/26,1400,1400,1400,0,0,0
28/01/2026,trigo,Exportador,24/25,2500,13521000,11148000,2373100,1955600,417500
28/01/2026,trigo,Exportador,25/26,474600,12421700,8898200,3523400,972500,2550900
28/01/2026,trigo,Industria,24/25,4100,4996400,3370800,1625600,1624800,800
28/01/2026,trigo,Industria,25/26,79700,1579600,774900,804700,147700,656900
04/02/2026,cebada cervecera,Exportador,24/25,0,1131700,614900,516799.99999999994,516700.00000000006,200
04/02/2026,cebada cervecera,Exportador,25/26,18800,1224100,534100,690000,445900,244200
04/02/2026,cebada cervecera,Industria,24/25,1400,1370300,688700,681600,675400,6200
04/02/2026,cebada cervecera,Industria,25/26,3600,975000,324400,650600,271300,379300
04/02/2026,cebada forrajera,Exportador,24/25,200,2116000,2033700,82300,81300,1000
04/02/2026,cebada forrajera,Exportador,25/26,112900,2312100,2245600,66500,46100,20400
04/02/2026,girasol,Exportador,24/25,800,240300,227700,12600,12700,0
04/02/2026,girasol,Exportador,25/26,20400,328900,309100,19800,2300,17500
04/02/2026,girasol,Industria,24/25,3900,3671300,3010500,660800,460900,199900
04/02/2026,girasol,Industria,25/26,91600,1987700,1736100,251500,57000,194500
04/02/2026,maíz,Exportador,23/24,500,39667600,29372900,10294700,7198600,3096000
04/02/2026,maíz,Exportador,24/25,207700,30184200,22249300,7934900,5351400,2583500
04/02/2026,maíz,Exportador,25/26,865300,13405200,7241000,6164200,486700,5677500
04/02/2026,maíz,Industria,23/24,15500,6900100,5055500,1844600,1207900,636700
04/02/2026,maíz,Industria,24/25,419300,5029100,3724000,1305100,786100,519000
04/02/2026,maíz,Industria,25/26,10300,132800,46700,86100,1600,84500
04/02/2026,soja,Exportador,24/25,5800,11261200,10886400,374800,374700,100
04/02/2026,soja,Exportador,25/26,2500,921200,808100,113100,15700,97400
04/02/2026,soja,Industria,24/25,241200,32035500,20453700,11581800,8946100,2635800
04/02/2026,soja,Industria,25/26,79300,4146100.0000000005,1642100,2504000,277900,2226100
04/02/2026,sorgo,Exportador,24/25,1100,1218600,1095900,122700,102000,20700
04/02/2026,sorgo,Exportador,25/26,31200,142300,112800,29500,0,29500
04/02/2026,sorgo,Industria,24/25,3700,27600,27500,100,0,100
04/02/2026,sorgo,Industria,25/26,1400,1400,1400,0,0,0
04/02/2026,trigo,Exportador,24/25,4000,13525000,11151600,2373500,1964900,408600
04/02/2026,trigo,Exportador,25/26,325100,12746800,9179800,3566900,1072100,2494800
04/02/2026,trigo,Industria,24/25,5300,5001700,3361300,1640400,1639600,800
04/02/2026,trigo,Industria,25/26,72700,1662400,839300,823100,166400,656600
11/02/2026,cebada cervecera,Exportador,24/25,0,1131700,614900,516799.99999999994,516700.00000000006,200
11/02/2026,cebada cervecera,Exportador,25/26,16800,1240900,550900,690000,446300,243800
11/02/2026,cebada cervecera,Industria,24/25,1400,1370300,688700,681600,675400,6200
11/02/2026,cebada cervecera,Industria,25/26,3600,975000,324400,650600,271300,379300
11/02/2026,cebada forrajera,Exportador,24/25,0,2116000,2033700,82300,81300,1000
11/02/2026,cebada forrajera,Exportador,25/26,81900,2394000,2326800,67200,48100,19100
11/02/2026,girasol,Exportador,24/25,600,240400,227800,12600,12700,0
11/02/2026,girasol,Exportador,25/26,11600,340500,318500,22000,3400,18600
11/02/2026,girasol,Industria,24/25,4200,3675500,3013900,661600,461100,200500
11/02/2026,girasol,Industria,25/26,88500,2076199.9999999998,1800000,276100,57000,219100
11/02/2026,maíz,Exportador,23/24,2400,39670000,29375300,10294700,7199000,3095600
11/02/2026,maíz,Exportador,24/25,71100,30255300,22308900,7946400,5357000,2589400
11/02/2026,maíz,Exportador,25/26,1322700,14727900,7875100,6852800,510300,6342500
11/02/2026,maíz,Industria,23/24,15500,6900100,5055500,1844600,1207900,636700
11/02/2026,maíz,Industria,24/25,419300,5029100,3724000,1305100,786100,519000
11/02/2026,maíz,Industria,25/26,10300,132800,46700,86100,1600,84500
11/02/2026,soja,Exportador,24/25,1900,11261900,10887100,374800,374700,100
11/02/2026,soja,Exportador,25/26,8500,929700,816600,113100,16300,96800
11/02/2026,soja,Industria,24/25,251400,32286900,20667500,11619400,9003000,2616500
11/02/2026,soja,Industria,25/26,100100,4246200,1692100,2554100,283800,2270300
11/02/2026,sorgo,Exportador,24/25,2100,1220700,1098000,122700,102600,20100
11/02/2026,sorgo,Exportador,25/26,21600,163900,134400,29500,100,29400
11/02/2026,sorgo,Industria,24/25,3700,27600,27500,100,0,100
11/02/2026,sorgo,Industria,25/26,1400,1400,1400,0,0,0
11/02/2026,trigo,Exportador,24/25,1800,13526800,11153400,2373500,1965800,407700
11/02/2026,trigo,Exportador,25/26,247000,12993800,9389300,3604400,1251100,2353300
11/02/2026,trigo,Industria,24/25,6700,5011300,3368100,1643200,1642400,800
11/02/2026,trigo,Industria,25/26,152900,1824700,968900,855800,186200,669500
18/02/2026,cebada cervecera,Exportador,24/25,0,1131700,614900,516799.99999999994,516700.00000000006,200
18/02/2026,cebada cervecera,Exportador,25/26,3300,1244200,553600,690600,446600,244100
18/02/2026,cebada cervecera,Industria,24/25,900,1371200,689500,681700,679700,2000
18/02/2026,cebada cervecera,Industria,25/26,112500,1087500,418900,668600,345800,322800
18/02/2026,cebada forrajera,Exportador,24/25,0,2116000,2033700,82300,81300,1000
18/02/2026,cebada forrajera,Exportador,25/26,30600,2424600,2357300,67300,49800,17500
18/02/2026,girasol,Exportador,24/25,600,241000,228100,12900,12700,300
18/02/2026,girasol,Exportador,25/26,8200,348700,325800,22900,4900,18000
18/02/2026,girasol,Industria,24/25,3200,3678700,3016700,662000,461100,200900
18/02/2026,girasol,Industria,25/26,51100,2127300,1837900,289300,59100,230200
18/02/2026,maíz,Exportador,23/24,600,39670600,29375900,10294700,7199500,3095100
18/02/2026,maíz,Exportador,24/25,53600,30308900,22362000,7946900,5367100,2579800
18/02/2026,maíz,Exportador,25/26,637500,15365400,8268000,7097400,530100,6567300
18/02/2026,maíz,Industria,23/24,15700,6915800,5067900,1847900,1213400,634500
18/02/2026,maíz,Industria,24/25,413500,5442600,4073200,1369400,885900,483500
18/02/2026,maíz,Industria,25/26,38500,171300,77100,94200,4000,90200
18/02/2026,soja,Exportador,24/25,800,11262700,10887500,375200,375100,100
18/02/2026,soja,Exportador,25/26,3700,933400,819700,113700,18300,95400
18/02/2026,soja,Industria,24/25,163300,32450200,20817100,11633100,9038300,2594900
18/02/2026,soja,Industria,25/26,168300,4414500,1736900,2677600,286100,2391500
18/02/2026,sorgo,Exportador,24/25,500,1221200,1098500,122700,103000,19700
18/02/2026,sorgo,Exportador,25/26,6800,170700,141200,29500,100,29400
18/02/2026,sorgo,Industria,24/25,6200,33800,33700,100,100,0
18/02/2026,sorgo,Industria,25/26,1600,3000,3000,0,0,0
18/02/2026,trigo,Exportador,24/25,700,13527500,11153900,2373700,1969500,404200
18/02/2026,trigo,Exportador,25/26,173700,13167500,9549600,3617800,1274100,2343700
18/02/2026,trigo,Industria,24/25,2500,5013800,3368600,1645200,1644400,800
18/02/2026,trigo,Industria,25/26,54300,1879000,1003100,875900,197700,678100
25/02/2026,cebada cervecera,Exportador,24/25,0,1131700,614900,516799.99999999994,516700.00000000006,200
25/02/2026,cebada cervecera,Exportador,25/26,72400,1316600,625700,690900,470700,220300
25/02/2026,cebada cervecera,Industria,24/25,900,1371200,689500,681700,679700,2000
25/02/2026,cebada cervecera,Industria,25/26,112500,1087500,418900,668600,345800,322800
25/02/2026,cebada forrajera,Exportador,24/25,200,2116200,2033900,82300,81300,1000
25/02/2026,cebada forrajera,Exportador,25/26,89000,2513600,2446200,67400,51300,16100.000000000002
25/02/2026,girasol,Exportador,24/25,400,241400,228500,12900,12700,300
25/02/2026,girasol,Exportador,25/26,36000,391300,356100,35200,8800,26400
25/02/2026,girasol,Industria,24/25,2300,3681000,3018800,662200,461300,200900
25/02/2026,girasol,Industria,25/26,153300,2280600,1927900,352600,62000,290600
25/02/2026,maíz,Exportador,23/24,2300,39672900,29378200,10294700,7202000,3092600
25/02/2026,maíz,Exportador,24/25,128400,30437300,22470900,7966400,5376900,2589500
25/02/2026,maíz,Exportador,25/26,603100,15968500,8770600,7197900,572500,6625400
25/02/2026,maíz,Industria,23/24,15700,6915800,5067900,1847900,1213400,634500
25/02/2026,maíz,Industria,24/25,413500,5442600,4073200,1369400,885900,483500
25/02/2026,maíz,Industria,25/26,38500,171300,77100,94200,4000,90200
25/02/2026,soja,Exportador,24/25,2900,11263900,10888700,375200,375100,100
25/02/2026,soja,Exportador,25/26,32100,965500,850700,114800,19000,95800
25/02/2026,soja,Industria,24/25,248900,32699100,21035900,11663200,9095500,2567800
25/02/2026,soja,Industria,25/26,284500,4699000,1833100,2865900,311100,2554800
25/02/2026,sorgo,Exportador,24/25,1100,1222300,1099600,122700,103200,19500
25/02/2026,sorgo,Exportador,25/26,25600,200700,171200,29500,100,29400
25/02/2026,sorgo,Industria,24/25,6200,33800,33700,100,100,0
25/02/2026,sorgo,Industria,25/26,1600,3000,3000,0,0,0
25/02/2026,trigo,Exportador,24/25,2900,13530400,11156800,2373700,1971500,402200
25/02/2026,trigo,Exportador,25/26,285500,13453000,9828700,3624200,1382400,2241800
25/02/2026,trigo,Industria,24/25,2400,5016300,3370600,1645700,1644900,800
25/02/2026,trigo,Industria,25/26,138100,2017100,1120300,896800,220400,676300
04/03/2026,cebada cervecera,Exportador,24/25,0,1131700,614900,516799.99999999994,516700.00000000006,200
04/03/2026,cebada cervecera,Exportador,25/26,12700,1329300,636400,692900,472300,220700
04/03/2026,cebada cervecera,Industria,24/25,900,1371200,689500,681700,679700,2000
04/03/2026,cebada cervecera,Industria,25/26,112500,1087500,418900,668600,345800,322800
04/03/2026,cebada forrajera,Exportador,24/25,0,2116200,2033900,82300,81800,500
04/03/2026,cebada forrajera,Exportador,25/26,54400,2568000,2500600,67400,53100,14300
04/03/2026,girasol,Exportador,24/25,1100,241300,228400,12900,12700,300
04/03/2026,girasol,Exportador,25/26,34300,425600,387200,38400,11200,27200
04/03/2026,girasol,Industria,24/25,2500,3683500,3021100,662400,463700,198700
04/03/2026,girasol,Industria,25/26,205700,2486300,2003200,483000,65099.99999999999,417900
04/03/2026,maíz,Exportador,23/24,600,39673500,29378800,10294700,7202300,3092300
04/03/2026,maíz,Exportador,24/25,53500,30490800,22523300,7967500,5392700,2574800
04/03/2026,maíz,Exportador,25/26,1114500,17083000,9762800,7320200,628100,6692100
04/03/2026,maíz,Industria,23/24,15700,6915800,5067900,1847900,1213400,634500
04/03/2026,maíz,Industria,24/25,413500,5442600,4073200,1369400,885900,483500
04/03/2026,maíz,Industria,25/26,38500,171300,77100,94200,4000,90200
04/03/2026,soja,Exportador,24/25,1200,11262700,10887500,375200,375100,100
04/03/2026,soja,Exportador,25/26,123100,1088600,895700,192900,21100,171800
04/03/2026,soja,Industria,24/25,172800,32871900,21185500,11686400,9145900,2540600
04/03/2026,soja,Industria,25/26,471700,5170700,1939200,3231500,317500,2914000
04/03/2026,sorgo,Exportador,24/25,300,1222600,1099900,122700,106600,16100.000000000002
04/03/2026,sorgo,Exportador,25/26,47000,247700,218200,29500,400,29100
04/03/2026,sorgo,Industria,24/25,6200,33800,33700,100,100,0
04/03/2026,sorgo,Industria,25/26,1600,3000,3000,0,0,0
04/03/2026,trigo,Exportador,24/25,1000,13531400,11157800,2373700,1976800,396900
04/03/2026,trigo,Exportador,25/26,184200,13637200,10004400,3632700,1508800,2123900
04/03/2026,trigo,Industria,24/25,4200,5020500,3369700,1650800,1650700,100
04/03/2026,trigo,Industria,25/26,95900,2113000,1186000,927000,247100,679800
11/03/2026,cebada cervecera,Exportador,24/25,0,1131700,614900,516799.99999999994,516700.00000000006,200
11/03/2026,cebada cervecera,Exportador,25/26,7900,1337200,644300,692900,472500,220500
11/03/2026,cebada cervecera,Industria,24/25,900,1371200,689500,681700,679700,2000
11/03/2026,cebada cervecera,Industria,25/26,112500,1087500,418900,668600,345800,322800
11/03/2026,cebada forrajera,Exportador,24/25,0,2116200,2033900,82300,81800,500
11/03/2026,cebada forrajera,Exportador,25/26,35400,2603400,2535800,67600,54600,13000
11/03/2026,girasol,Exportador,24/25,300,241800,228900,12900,12800,200
11/03/2026,girasol,Exportador,25/26,27900,453500,405100,48400,15300,33100
11/03/2026,girasol,Industria,24/25,1300,3685300,3022800,662500,463700,198800
11/03/2026,girasol,Industria,25/26,111500,2597800,2074300.0000000002,523400,83100,440300
11/03/2026,maíz,Exportador,23/24,600,39674600,29379900,10294700,7202300,3092300
11/03/2026,maíz,Exportador,24/25,63600,30554400,22586100,7968300,5393800,2574500
11/03/2026,maíz,Exportador,25/26,893300,17976300,10494800,7481500,629600,6851900
11/03/2026,maíz,Industria,23/24,15700,6915800,5067900,1847900,1213400,634500
11/03/2026,maíz,Industria,24/25,413500,5442600,4073200,1369400,885900,483500
11/03/2026,maíz,Industria,25/26,38500,171300,77100,94200,4000,90200
11/03/2026,soja,Exportador,24/25,2500,11264200,10889000,375200,375200,0
11/03/2026,soja,Exportador,25/26,80400,1169000,929900,239100,21100,218000
11/03/2026,soja,Industria,24/25,134000,33005900,21310000,11695900,9196500,2499500
11/03/2026,soja,Industria,25/26,1184700,6355400,2010300,4345100,323200,4021900
11/03/2026,sorgo,Exportador,24/25,800,1223700,1101000,122700,108900,13800
11/03/2026,sorgo,Exportador,25/26,18700,266400,236900,29500,600,28900
11/03/2026,sorgo,Industria,24/25,6200,33800,33700,100,100,0
11/03/2026,sorgo,Industria,25/26,1600,3000,3000,0,0,0
11/03/2026,trigo,Exportador,24/25,3600,13535000,11161400,2373700,1978700,395000
11/03/2026,trigo,Exportador,25/26,189400,13826600,10183500,3643000,1579900,2063100
11/03/2026,trigo,Industria,24/25,1900,5022000,3367300,1654700,1654600,100
11/03/2026,trigo,Industria,25/26,87300,2222600,1276400,946200,268400,677700
18/03/2026,cebada cervecera,Exportador,24/25,0,1131700,614900,516799.99999999994,516700.00000000006,200
18/03/2026,cebada cervecera,Exportador,25/26,7300,1361700,668700,693000,489700,203400
18/03/2026,cebada cervecera,Industria,24/25,900,1371200,689500,681700,679700,2000
18/03/2026,cebada cervecera,Industria,25/26,112500,1087500,418900,668600,345800,322800
18/03/2026,cebada forrajera,Exportador,24/25,100,2116300,2034000,82300,81800,500
18/03/2026,cebada forrajera,Exportador,25/26,45600,2649000,2580800,68200,55700,12500
18/03/2026,girasol,Exportador,24/25,600,242400,229500,12900,12800,200
18/03/2026,girasol,Exportador,25/26,28500,482000,432700,49300,18200,31100
18/03/2026,girasol,Industria,24/25,1800,3687500,3024700,662800,463700,199100
18/03/2026,girasol,Industria,25/26,99800,2697600,2166800,530700,90500,440200
18/03/2026,maíz,Exportador,23/24,2700,39677300,29382600,10294700,7202700,3091900
18/03/2026,maíz,Exportador,24/25,42700,30597100,22626600,7970500,5422900,2547600
18/03/2026,maíz,Exportador,25/26,1179100,19155400,11576600,7578800,663800,6915000
18/03/2026,maíz,Industria,23/24,15700,6915800,5067900,1847900,1213400,634500
18/03/2026,maíz,Industria,24/25,413500,5442600,4073200,1369400,885900,483500
18/03/2026,maíz,Industria,25/26,38500,171300,77100,94200,4000,90200
18/03/2026,soja,Exportador,24/25,4900,11267500,10888000,379500,379500,0
18/03/2026,soja,Exportador,25/26,43400,1212400,969000,243400,21800,221600
18/03/2026,soja,Industria,24/25,158000,33163900,21448700,11715200,9244100,2471200
18/03/2026,soja,Industria,25/26,985000,7340400,2189400,5151000,341200,4809800
18/03/2026,sorgo,Exportador,24/25,400,1224100,1101400,122700,112500,10200
18/03/2026,sorgo,Exportador,25/26,17300,283700,254200,29500,600,28900
18/03/2026,sorgo,Industria,24/25,6200,33800,33700,100,100,0
18/03/2026,sorgo,Industria,25/26,1600,3000,3000,0,0,0
18/03/2026,trigo,Exportador,24/25,200,13535200,11161600,2373700,1980200,393500
18/03/2026,trigo,Exportador,25/26,152000,13978600,10333900,3644600,1628800,2015800
18/03/2026,trigo,Industria,24/25,2700,5024700,3369000,1655700,1655600,100
18/03/2026,trigo,Industria,25/26,74700,2297300,1333100,964200,293000,671100
20/03/2026,cebada cervecera,Exportador,24/25,0,1131700,614900,516799.99999999994,516700.00000000006,200
20/03/2026,cebada cervecera,Exportador,25/26,7300,1361700,668700,693000,489700,203400
20/03/2026,cebada cervecera,Industria,24/25,900,1371200,689500,681700,679700,2000
20/03/2026,cebada cervecera,Industria,25/26,112500,1087500,418900,668600,345800,322800
20/03/2026,cebada forrajera,Exportador,24/25,100,2116300,2034000,82300,81800,500
20/03/2026,cebada forrajera,Exportador,25/26,45600,2649000,2580800,68200,55700,12500
20/03/2026,girasol,Exportador,24/25,600,242400,229500,12900,12800,200
20/03/2026,girasol,Exportador,25/26,28500,482000,432700,49300,18200,31100
20/03/2026,girasol,Industria,24/25,1800,3687500,3024700,662800,463700,199100
20/03/2026,girasol,Industria,25/26,99800,2697600,2166800,530700,90500,440200
20/03/2026,maíz,Exportador,23/24,2700,39677300,29382600,10294700,7202700,3091900
20/03/2026,maíz,Exportador,24/25,42700,30597100,22626600,7970500,5422900,2547600
20/03/2026,maíz,Exportador,25/26,1179100,19155400,11576600,7578800,663800,6915000
20/03/2026,maíz,Industria,23/24,15700,6915800,5067900,1847900,1213400,634500
20/03/2026,maíz,Industria,24/25,413500,5442600,4073200,1369400,885900,483500
20/03/2026,maíz,Industria,25/26,38500,171300,77100,94200,4000,90200
20/03/2026,soja,Exportador,24/25,4900,11267500,10888000,379500,379500,0
20/03/2026,soja,Exportador,25/26,43400,1212400,969000,243400,21800,221600
